time,order,x,y,z,qw,qx,qy,qz,step_size,type
34.4,44,34.3773,0.3862,0.0,0.996218,0.0,0.0,0.086891,0.1,T
34.5,45,34.4757,0.4039,0.0,0.996042,0.0,0.0,0.08888,0.1,T
34.6,46,34.5741,0.422,0.0,0.995863,0.0,0.0,0.090873,0.1,T
34.7,47,34.6724,0.4405,0.0,0.995678,0.0,0.0,0.092868,0.1,T
34.8,48,34.7706,0.4594,0.0,0.995491,0.0,0.0,0.094859,0.1,T
34.9,49,34.8687,0.4787,0.0,0.995299,0.0,0.0,0.096849,0.1,T
35.0,50,34.9667,0.4983,0.0,0.995104,0.0,0.0,0.098837,0.1,T
35.1,51,35.0647,0.5184,0.0,0.994904,0.0,0.0,0.100826,0.1,T
35.2,52,35.1626,0.5389,0.0,0.9947,0.0,0.0,0.10282,0.1,T
35.3,53,35.2604,0.5597,0.0,0.994492,0.0,0.0,0.104808,0.1,T
35.4,54,35.3581,0.5809,0.0,0.994281,0.0,0.0,0.106796,0.1,T
35.5,55,35.4557,0.6026,0.0,0.994065,0.0,0.0,0.108784,0.1,T
35.6,56,35.5533,0.6246,0.0,0.993846,0.0,0.0,0.110772,0.1,T
35.7,57,35.6507,0.647,0.0,0.993622,0.0,0.0,0.112758,0.1,T
35.8,58,35.7481,0.6698,0.0,0.993395,0.0,0.0,0.114746,0.1,T
35.9,59,35.8454,0.693,0.0,0.993163,0.0,0.0,0.116732,0.1,T
36.0,60,35.9426,0.7166,0.0,0.992928,0.0,0.0,0.118718,0.1,T
36.1,61,36.0397,0.7405,0.0,0.992689,0.0,0.0,0.120704,0.1,T
36.2,62,36.1366,0.7649,0.0,0.992445,0.0,0.0,0.122691,0.1,T
36.3,63,36.2335,0.7896,0.0,0.992198,0.0,0.0,0.124673,0.1,T
36.4,64,36.3303,0.8147,0.0,0.991946,0.0,0.0,0.126659,0.1,T
36.5,65,36.427,0.8403,0.0,0.991691,0.0,0.0,0.128642,0.1,T
36.6,66,36.5236,0.8662,0.0,0.991432,0.0,0.0,0.130624,0.1,T
36.7,67,36.6201,0.8924,0.0,0.991169,0.0,0.0,0.132607,0.1,T
36.8,68,36.7165,0.9191,0.0,0.990901,0.0,0.0,0.134591,0.1,T
36.9,69,36.8127,0.9462,0.0,0.99063,0.0,0.0,0.136573,0.1,T
37.0,70,36.9089,0.9736,0.0,0.990355,0.0,0.0,0.138552,0.1,T
37.1,71,37.0049,1.0014,0.0,0.990076,0.0,0.0,0.140533,0.1,T
37.2,72,37.1009,1.0297,0.0,0.989793,0.0,0.0,0.142512,0.1,T
37.3,73,37.1967,1.0582,0.0,0.989506,0.0,0.0,0.144494,0.1,T
37.4,74,37.2924,1.0872,0.0,0.989215,0.0,0.0,0.146469,0.1,T
37.5,75,37.388,1.1166,0.0,0.98892,0.0,0.0,0.148449,0.1,T
37.6,76,37.4835,1.1463,0.0,0.988621,0.0,0.0,0.150426,0.1,T
37.7,77,37.5788,1.1765,0.0,0.988319,0.0,0.0,0.152402,0.1,T
37.8,78,37.6741,1.207,0.0,0.988011,0.0,0.0,0.154382,0.1,T
37.9,79,37.7692,1.2378,0.0,0.987701,0.0,0.0,0.156357,0.1,T
38.0,80,37.8642,1.2691,0.0,0.987386,0.0,0.0,0.15833,0.1,T
38.1,81,37.959,1.3008,0.0,0.987068,0.0,0.0,0.160303,0.1,T
38.2,82,38.0538,1.3328,0.0,0.986745,0.0,0.0,0.162278,0.1,T
38.3,83,38.1484,1.3652,0.0,0.986419,0.0,0.0,0.16425,0.1,T
38.4,84,38.2428,1.398,0.0,0.986088,0.0,0.0,0.166225,0.1,T
38.5,85,38.3372,1.4311,0.0,0.985753,0.0,0.0,0.168197,0.1,T
38.6,86,38.4314,1.4647,0.0,0.985415,0.0,0.0,0.170169,0.1,T
38.7,87,38.5255,1.4986,0.0,0.985073,0.0,0.0,0.172136,0.1,T
38.8,88,38.6194,1.5329,0.0,0.984726,0.0,0.0,0.174109,0.1,T
38.9,89,38.7132,1.5675,0.0,0.984376,0.0,0.0,0.176078,0.1,T
39.0,90,38.8069,1.6026,0.0,0.984022,0.0,0.0,0.178047,0.1,T
39.1,91,38.9004,1.638,0.0,0.983664,0.0,0.0,0.180015,0.1,T
39.2,92,38.9938,1.6738,0.0,0.983302,0.0,0.0,0.18198,0.1,T
39.3,93,39.087,1.7099,0.0,0.982936,0.0,0.0,0.183947,0.1,T
39.4,94,39.1801,1.7465,0.0,0.982567,0.0,0.0,0.185911,0.1,T
